Distr,REGION,GRDSPAN,CAMPUS,GRDTYPE,C_RATING,DISTRICT,School_Name,District_Name,CNTYNAME,CFLCHART,CFLALTED
'102,'07,'06 - 08,'102904041,M,B,'102904,HALLSVILLE J H,HALLSVILLE ISD,HARRISON,N,N
'102,'07,'PK - PK,'102904102,E,Not Rated: Senate Bill 1365,'102904,HALLSVILLE PRI,HALLSVILLE ISD,HARRISON,N,N
'102,'07,'04 - 05,'102904104,E,A,'102904,HALLSVILLE INT,HALLSVILLE ISD,HARRISON,N,N
'102,'07,'EE - 03,'102904107,E,B,'102904,HALLSVILLE EAST EL,HALLSVILLE ISD,HARRISON,N,N
'102,'07,'KG - 03,'102904108,E,A,'102904,HALLSVILLE NORTH EL,HALLSVILLE ISD,HARRISON,N,N
'102,'07,'09 - 12,'102905001,S,A,'102905,HARLETON H S,HARLETON ISD,HARRISON,N,N
'102,'07,'06 - 08,'102905041,M,B,'102905,HARLETON J H,HARLETON ISD,HARRISON,N,N
'102,'07,'PK - 05,'102905101,E,B,'102905,HARLETON EL,HARLETON ISD,HARRISON,N,N
'102,'07,'09 - 12,'102906001,S,B,'102906,ELYSIAN FIELDS H S,ELYSIAN FIELDS ISD,HARRISON,N,N
'102,'07,'06 - 08,'102906041,M,B,'102906,ELYSIAN FIELDS MIDDLE,ELYSIAN FIELDS ISD,HARRISON,N,N
'102,'07,'PK - 05,'102906101,E,B,'102906,ELYSIAN FIELDS EL,ELYSIAN FIELDS ISD,HARRISON,N,N
'103,'16,'PK - 12,'103901001,B,B,'103901,CHANNING SCHOOL,CHANNING ISD,HARTLEY,N,N
'103,'16,'PK - 12,'103902001,B,A,'103902,HARTLEY SCHOOL,HARTLEY ISD,HARTLEY,N,N
'104,'14,'09 - 12,'104901001,S,A,'104901,HASKELL H S,HASKELL CISD,HASKELL,N,N
'104,'14,'06 - 08,'104901041,M,B,'104901,HASKELL J H,HASKELL CISD,HASKELL,N,N
'104,'14,'EE - 05,'104901101,E,B,'104901,HASKELL EL,HASKELL CISD,HASKELL,N,N
'104,'14,'PK - 12,'104903001,B,B,'104903,RULE SCHOOL,RULE ISD,HASKELL,N,N
'104,'14,'PK - 12,'104907001,B,A,'104907,PAINT CREEK SCHOOL,PAINT CREEK ISD,HASKELL,N,N
'105,'13,'09 - 12,'105801001,S,C,'105801,KATHERINE ANNE PORTER SCHOOL,KATHERINE ANNE PORTER SCHOOL,HAYS,Y,N
'105,'13,'KG - 06,'105802041,E,C,'105802,TEXAS PREPARATORY SCHOOL,TEXAS PREPARATORY SCHOOL,HAYS,Y,N
'105,'13,'KG - 06,'105802101,E,A,'105802,TEXAS PREPARATORY SCHOOL - AUSTIN CAMPUS,TEXAS PREPARATORY SCHOOL,HAYS,Y,N
'105,'13,'01 - 12,'105803001,B,Not Rated,'105803,KI CHARTER ACADEMY,KI CHARTER ACADEMY,HAYS,Y,N
'105,'13,'05 - 12,'105803002,B,Not Rated,'105803,KI CHARTER ACADEMY LIBERTY HILL,KI CHARTER ACADEMY,HAYS,Y,N
'105,'13,'07 - 12,'105803003,S,Not Rated,'105803,KI CHARTER - DESOTO,KI CHARTER ACADEMY,HAYS,Y,N
'105,'13,'09 - 12,'105902001,S,C,'105902,SAN MARCOS H S,SAN MARCOS CISD,HAYS,N,N
'105,'13,'06 - 08,'105902041,M,Not Rated: Senate Bill 1365,'105902,GOODNIGHT MIDDLE,SAN MARCOS CISD,HAYS,N,N
'105,'13,'06 - 08,'105902043,M,Not Rated: Senate Bill 1365,'105902,MILLER MIDDLE,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902101,E,C,'105902,BOWIE EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902102,E,B,'105902,CROCKETT EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902103,E,C,'105902,DEZAVALA EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902105,E,B,'105902,TRAVIS EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902107,E,B,'105902,HERNANDEZ EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902108,E,B,'105902,MENDEZ EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'EE - PK,'105902109,E,B,'105902,BONHAM PRE-K SCHOOL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'KG - 05,'105902110,E,B,'105902,RODRIGUEZ EL,SAN MARCOS CISD,HAYS,N,N
'105,'13,'09 - 12,'105904001,S,B,'105904,DRIPPING SPRINGS H S,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'06 - 08,'105904041,M,B,'105904,DRIPPING SPRINGS MIDDLE,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'06 - 08,'105904042,M,A,'105904,SYCAMORE SPRINGS MIDDLE,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'EE - 05,'105904101,E,B,'105904,DRIPPING SPRINGS EL,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'PK - 05,'105904102,E,A,'105904,WALNUT SPRINGS EL,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'PK - 05,'105904103,E,A,'105904,ROOSTER SPRINGS EL,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'EE - 05,'105904104,E,A,'105904,SYCAMORE SPRINGS EL,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'PK - 05,'105904105,E,A,'105904,CYPRESS SPRINGS EL,DRIPPING SPRINGS ISD,HAYS,N,N
'105,'13,'09 - 12,'105905001,S,B,'105905,WIMBERLEY H S,WIMBERLEY ISD,HAYS,N,N
'105,'13,'06 - 08,'105905041,M,B,'105905,DANFORTH J H,WIMBERLEY ISD,HAYS,N,N
'105,'13,'03 - 05,'105905101,E,C,'105905,JACOB'S WELL EL,WIMBERLEY ISD,HAYS,N,N
'105,'13,'PK - 02,'105905102,E,C,'105905,BLUE HOLE PRI,WIMBERLEY ISD,HAYS,N,N
'105,'13,'09 - 12,'105906001,S,A,'105906,JACK C HAYS H S,HAYS CISD,HAYS,N,N
'105,'13,'05 - 12,'105906002,B,Not Rated,'105906,ALTER IMPACT CTR,HAYS CISD,HAYS,N,N
'105,'13,'09 - 12,'105906004,S,C,'105906,LIVE OAK ACADEMY,HAYS CISD,HAYS,N,Y
'105,'13,'09 - 12,'105906005,S,C,'105906,LEHMAN H S,HAYS CISD,HAYS,N,N
'105,'13,'09 - 12,'105906006,S,B,'105906,MOE AND GENE JOHNSON H S,HAYS CISD,HAYS,N,N
'105,'13,'06 - 08,'105906041,M,A,'105906,R C BARTON MIDDLE,HAYS CISD,HAYS,N,N
'105,'13,'06 - 08,'105906043,M,B,'105906,ERIC DAHLSTROM MIDDLE,HAYS CISD,HAYS,N,N
'105,'13,'06 - 08,'105906044,M,C,'105906,LAURA B WALLACE MIDDLE,HAYS CISD,HAYS,N,N
'105,'13,'06 - 08,'105906045,M,B,'105906,ARMANDO CHAPA MIDDLE,HAYS CISD,HAYS,N,N
'105,'13,'06 - 08,'105906046,M,Not Rated: Senate Bill 1365,'105906,D J RED SIMON MIDDLE,HAYS CISD,HAYS,N,N
'105,'13,'06 - 08,'105906047,M,B,'105906,DR T C MCCORMICK JR MIDDLE,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906101,E,C,'105906,KYLE EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906103,E,C,'105906,TOM GREEN EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906106,E,A,'105906,BUDA EL,HAYS CISD,HAYS,N,N
'105,'13,'PK - 05,'105906107,E,A,'105906,ELM GROVE EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906108,E,B,'105906,SUSIE FUENTES EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906109,E,B,'105906,HEMPHILL EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906110,E,C,'105906,TOBIAS EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906111,E,B,'105906,LAURA B NEGLEY EL,HAYS CISD,HAYS,N,N
'105,'13,'PK - 05,'105906112,E,B,'105906,SCIENCE HALL EL,HAYS CISD,HAYS,N,N
'105,'13,'PK - 05,'105906113,E,B,'105906,BLANCO VISTA EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906114,E,B,'105906,CAMINO REAL EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906115,E,A,'105906,CARPENTER HILL EL,HAYS CISD,HAYS,N,N
'105,'13,'EE - 05,'105906116,E,A,'105906,RALPH PFLUGER EL,HAYS CISD,HAYS,N,N
'105,'13,'KG - 05,'105906118,E,B,'105906,UHLAND EL,HAYS CISD,HAYS,N,N
'106,'16,'09 - 12,'106901001,S,A,'106901,CANADIAN H S,CANADIAN ISD,HEMPHILL,N,N
'106,'16,'06 - 08,'106901041,M,B,'106901,CANADIAN MIDDLE,CANADIAN ISD,HEMPHILL,N,N
'106,'16,'03 - 05,'106901101,E,A,'106901,BAKER EL,CANADIAN ISD,HEMPHILL,N,N
'106,'16,'EE - 02,'106901103,E,A,'106901,CANADIAN EL,CANADIAN ISD,HEMPHILL,N,N
'107,'10,'09 - 12,'107901001,S,B,'107901,ATHENS H S,ATHENS ISD,HENDERSON,N,N
'107,'10,'06 - 08,'107901041,M,C,'107901,ATHENS MIDDLE,ATHENS ISD,HENDERSON,N,N
'107,'10,'PK - 05,'107901102,E,B,'107901,SOUTH ATHENS EL,ATHENS ISD,HENDERSON,N,N
'107,'10,'PK - 05,'107901103,E,B,'107901,CENTRAL ATHENS,ATHENS ISD,HENDERSON,N,N
'107,'10,'PK - 05,'107901104,E,A,'107901,BEL AIR EL,ATHENS ISD,HENDERSON,N,N
'107,'07,'09 - 12,'107902001,S,B,'107902,BROWNSBORO H S,BROWNSBORO ISD,HENDERSON,N,N
'107,'07,'07 - 08,'107902041,M,A,'107902,BROWNSBORO J H,BROWNSBORO ISD,HENDERSON,N,N
'107,'07,'EE - 03,'107902101,E,B,'107902,BROWNSBORO EL,BROWNSBORO ISD,HENDERSON,N,N
'107,'07,'04 - 06,'107902102,E,B,'107902,CHANDLER INT,BROWNSBORO ISD,HENDERSON,N,N
'107,'07,'PK - 03,'107902103,E,B,'107902,CHANDLER EL,BROWNSBORO ISD,HENDERSON,N,N
'107,'07,'04 - 06,'107902104,E,B,'107902,BROWNSBORO INT,BROWNSBORO ISD,HENDERSON,N,N
'107,'07,'09 - 12,'107904001,S,B,'107904,CROSS ROADS H S,CROSS ROADS ISD,HENDERSON,N,N
'107,'07,'06 - 08,'107904041,M,A,'107904,CROSS ROADS J H,CROSS ROADS ISD,HENDERSON,N,N
'107,'07,'PK - 05,'107904101,E,A,'107904,CROSS ROADS EL,CROSS ROADS ISD,HENDERSON,N,N
'107,'07,'09 - 12,'107905001,S,B,'107905,EUSTACE H S,EUSTACE ISD,HENDERSON,N,N
'107,'07,'EE - 02,'107905101,E,B,'107905,EUSTACE PRI,EUSTACE ISD,HENDERSON,N,N
'107,'07,'06 - 08,'107905102,M,A,'107905,EUSTACE MIDDLE,EUSTACE ISD,HENDERSON,N,N
'107,'07,'03 - 05,'107905103,E,B,'107905,EUSTACE INT,EUSTACE ISD,HENDERSON,N,N
'107,'07,'09 - 12,'107906001,S,B,'107906,MALAKOFF H S,MALAKOFF ISD,HENDERSON,N,N
'107,'07,'07 - 12,'107906003,S,Not Rated,'107906,MALAKOFF ALTERNATIVE PROGRAM (MAP),MALAKOFF ISD,HENDERSON,N,N
'107,'07,'06 - 08,'107906041,M,A,'107906,MALAKOFF MIDDLE,MALAKOFF ISD,HENDERSON,N,N
'107,'07,'EE - 05,'107906102,E,B,'107906,MALAKOFF EL,MALAKOFF ISD,HENDERSON,N,N
'107,'07,'PK - 05,'107906104,E,B,'107906,TOOL EL,MALAKOFF ISD,HENDERSON,N,N
'107,'07,'PK - 12,'107907001,B,B,'107907,TRINIDAD SCHOOL,TRINIDAD ISD,HENDERSON,N,N
'107,'07,'PK - 08,'107908101,E,Not Rated: Senate Bill 1365,'107908,MURCHISON EL,MURCHISON ISD,HENDERSON,N,N
'107,'07,'09 - 12,'107910001,S,B,'107910,LAPOYNOR H S,LAPOYNOR ISD,HENDERSON,N,N
'107,'07,'06 - 08,'107910041,M,C,'107910,LAPOYNOR J H,LAPOYNOR ISD,HENDERSON,N,N
'107,'07,'PK - 05,'107910101,E,C,'107910,LAPOYNOR EL,LAPOYNOR ISD,HENDERSON,N,N
'108,'01,'PK - 09,'108802101,B,B,'108802,HORIZON MONTESSORI,HORIZON MONTESSORI PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 08,'108802102,E,C,'108802,HORIZON MONTESSORI II,HORIZON MONTESSORI PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 09,'108802103,B,B,'108802,HORIZON MONTESSORI III,HORIZON MONTESSORI PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 08,'108802104,E,Not Rated: Senate Bill 1365,'108802,HORIZON MONTESSORI - PEARLAND,HORIZON MONTESSORI PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'09 - 12,'108804001,S,A,'108804,TRIUMPH PUBLIC HIGH SCHOOLS-MERCEDES,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,HIDALGO,Y,Y
'108,'01,'09 - 12,'108804002,S,A,'108804,TRIUMPH PUBLIC HIGH SCHOOLS-MCALLEN,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,HIDALGO,Y,Y
'108,'01,'09 - 12,'108804003,S,A,'108804,TRIUMPH PUBLIC HIGH SCHOOLS-SAN BENITO,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,HIDALGO,Y,Y
'108,'01,'09 - 12,'108804004,S,A,'108804,TRIUMPH PUBLIC HIGH SCHOOLS-BROWNSVILLE,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,HIDALGO,Y,Y
'108,'01,'06 - 12,'108807001,B,B,'108807,IDEA COLLEGE PREP,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807002,B,A,'108807,IDEA QUEST COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807003,B,A,'108807,IDEA FRONTIER COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807004,B,B,'108807,IDEA COLLEGE PREPARATORY MISSION,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807005,B,A,'108807,IDEA COLLEGE PREPARATORY SAN BENITO,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807006,B,A,'108807,IDEA COLLEGE PREPARATORY SAN JUAN,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807007,B,A,'108807,IDEA COLLEGE PREPARATORY ALAMO,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807008,B,A,'108807,IDEA COLLEGE PREPARATORY PHARR,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807009,B,A,'108807,IDEA EDINBURG COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807010,B,B,'108807,IDEA COLLEGE PREP WESLACO,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807011,B,A,'108807,IDEA MCALLEN COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807012,B,A,'108807,IDEA BROWNSVILLE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807013,B,A,'108807,IDEA WESLACO PIKE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807014,B,A,'108807,IDEA RIVERVIEW COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807015,B,A,'108807,IDEA NORTH MISSION COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 10,'108807016,B,B,'108807,IDEA RIO GRANDE CITY COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 10,'108807017,B,A,'108807,IDEA TRES LAGOS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'08 - 12,'108807018,S,B,'108807,IDEA TOROS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807019,M,A,'108807,IDEA ELSA COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807020,B,A,'108807,IDEA CARVER COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807021,B,A,'108807,IDEA SOUTH FLORES COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807022,B,A,'108807,IDEA MONTERREY PARK COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807023,B,B,'108807,IDEA WALZEM COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807024,B,B,'108807,IDEA EASTSIDE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 11,'108807025,B,B,'108807,IDEA JUDSON COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 11,'108807026,B,A,'108807,IDEA MAYS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 10,'108807027,B,A,'108807,IDEA NAJIM COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 10,'108807028,B,B,'108807,IDEA BRACKENRIDGE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 10,'108807029,B,B,'108807,IDEA EWING HALSELL COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807030,M,B,'108807,IDEA INGRAM HILLS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807035,B,B,'108807,IDEA MONTOPOLIS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 12,'108807036,B,A,'108807,IDEA RUNDBERG COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 11,'108807037,B,B,'108807,IDEA BLUFF SPRINGS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807038,M,B,'108807,IDEA PFLUGERVILLE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807039,M,B,'108807,IDEA KYLE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807040,M,A,'108807,IDEA RIO VISTA COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807083,M,A,'108807,IDEA OWASSA COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 09,'108807084,M,B,'108807,IDEA EDGEMERE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807085,M,A,'108807,IDEA MESA HILLS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807086,M,A,'108807,IDEA RISE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807087,M,A,'108807,IDEA ACHIEVE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807088,M,A,'108807,IDEA ROBINDALE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807089,M,A,'108807,IDEA LOS ENCINOS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807090,M,C,'108807,IDEA PARMER PARK COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807091,M,B,'108807,IDEA HEALTH PROFESSIONS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 08,'108807092,M,A,'108807,IDEA BURKE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 07,'108807093,M,B,'108807,IDEA HARDY COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 07,'108807094,M,B,'108807,IDEA SPEARS COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 07,'108807095,M,A,'108807,IDEA HARLINGEN COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'09 - 11,'108807096,S,B,'108807,IDEA SPORTS PARK COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 07,'108807097,M,A,'108807,IDEA PALMVIEW COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 07,'108807098,M,A,'108807,IDEA HIDDEN MEADOW COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'06 - 07,'108807099,M,A,'108807,IDEA CONVERSE COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807101,E,A,'108807,IDEA ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807102,E,A,'108807,IDEA QUEST ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807103,E,A,'108807,IDEA FRONTIER ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807104,E,B,'108807,IDEA ACADEMY MISSION,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807105,E,A,'108807,IDEA ACADEMY SAN BENITO,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807106,E,B,'108807,IDEA ACADEMY SAN JUAN,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807107,E,B,'108807,IDEA ACADEMY ALAMO,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807108,E,A,'108807,IDEA ACADEMY PHARR,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807109,E,A,'108807,IDEA EDINBURG ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807110,E,A,'108807,IDEA ACADEMY WESLACO,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807111,E,A,'108807,IDEA MCALLEN ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807112,E,A,'108807,IDEA BROWNSVILLE ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807113,E,A,'108807,IDEA WESLACO PIKE ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807114,E,A,'108807,IDEA RIVERVIEW ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807115,E,A,'108807,IDEA NORTH MISSION ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807116,E,A,'108807,IDEA RIO GRANDE CITY ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807117,E,A,'108807,IDEA TRES LAGOS ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807119,E,A,'108807,IDEA ELSA ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807120,E,A,'108807,IDEA CARVER ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807121,E,A,'108807,IDEA SOUTH FLORES ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807122,E,B,'108807,IDEA MONTERREY PARK ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807123,E,A,'108807,IDEA WALZEM ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807124,E,B,'108807,IDEA EASTSIDE ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807125,E,A,'108807,IDEA JUDSON ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807126,E,A,'108807,IDEA MAYS ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807127,E,A,'108807,IDEA NAJIM ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807128,E,B,'108807,IDEA BRACKENRIDGE ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807129,E,B,'108807,IDEA EWING HALSELL ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 04,'108807130,E,A,'108807,IDEA INGRAM HILLS ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807135,E,B,'108807,IDEA MONTOPOLIS ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807136,E,B,'108807,IDEA RUNDBERG ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807137,E,A,'108807,IDEA BLUFF SPRINGS ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807138,E,A,'108807,IDEA PFLUGERVILLE ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'KG - 05,'108807139,E,B,'108807,IDEA KYLE ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
'108,'01,'PK - 05,'108807140,E,B,'108807,IDEA RIO VISTA ACADEMY,IDEA PUBLIC SCHOOLS,HIDALGO,Y,N
